,Wollaston Beach Bacteria Counts,,,,,,,,,
,,,,,,,,,,
,Spreadsheets are updated by Wednesday of each week.,,,,,,,,,
,Displayed are Enterococcus counts.  The maximum daily limit is 104 colonies/100 mL,,,,,,,,,
,,,,,,,,,,
,"Typically, MDC declares a swimming advisory for the following day at any location exceeding 104 colonies/100mL, ",,,,,,,,,
,or if the 5-day running geometric mean for all locations combined exceeds 35 colonies/100 mL,,,,,,,,,
,,,,,,,,,,
,"Daily rainfall totals from Logan Airport, National Weather Service raingauge",,,,,,,,,
,All results are in colonies/100 mL,,,,,,,,,
,,,,,,,,,,
,, Rain (in.),,Milton Street,,Channing Street,,Sachem Street,,Rice Road
,,,,,,,,,,
,2003-06-20 00:00:00,0,,90,,64,,38,,42
,2003-06-24 00:00:00,0,,260,,210,,650,,125
,2003-06-26 00:00:00,0,,78,,32,,44,,10
,2003-06-27 00:00:00,Trace,,68,,24,,8,,<2
,2003-07-01 00:00:00,0,,40,,4,,72,,10
,2003-07-02 00:00:00,0,,34,,32,,36,,48
,2003-07-03 00:00:00,Trace,,,,,,,,
,2003-07-04 00:00:00,0,,,,,,,,
,2003-07-05 00:00:00,0,,,,,,,,
,2003-07-06 00:00:00,0,,,,,,,,
,2003-07-07 00:00:00,0,,25,,15,,<5,,<5
,2003-07-08 00:00:00,0,,<5,,5,,<5,,10
,2003-07-09 00:00:00,0.1,,10,,25,,5,,<5
,2003-07-10 00:00:00,0,,52,,8,,80,,20
,2003-07-11 00:00:00,0.21,,320,,48,,36,,20
,2003-07-12 00:00:00,Trace,,130,,115,,30,,<5
,2003-07-13 00:00:00,0,,20,,10,,<5,,<5
,2003-07-14 00:00:00,0,,45,,40,,65,,5
,2003-07-15 00:00:00,0,,20,,<5,,<5,,5
,2003-07-16 00:00:00,0.02,,10,,85,,15,,5
,2003-07-17 00:00:00,0,,16,,28,,120,,690
,2003-07-18 00:00:00,0.17,,18,,92,,8,,94
,2003-07-19 00:00:00,0.43,,<5,,140,,95,,<5
,2003-07-20 00:00:00,0,,<5,,60,,<5,,<5
,2003-07-21 00:00:00,0,,5,,20,,5,,5
,2003-07-22 00:00:00,0.32,,15,,<5,,25,,45
,2003-07-23 00:00:00,0.63,,1390,,140,,5500,,35
,2003-07-24 00:00:00,0.23,,88,,82,,72,,4
,2003-07-25 00:00:00,0,,62,,28,,16,,2
,2003-07-26 00:00:00,0,,<5,,<5,,10,,<5
,2003-07-27 00:00:00,Trace,,<5,,5,,<5,,<5
,2003-07-28 00:00:00,0,,30,,15,,130,,35
,2003-07-29 00:00:00,0,,10,,20,,25,,<5
,2003-07-30 00:00:00,0,,10,,15,,45,,5
,2003-07-31 00:00:00,0,,50,,<2,,22,,2
,2003-08-01 00:00:00,0.85,,66,,74,,10,,250
,2003-08-02 00:00:00,0.05,,45,,70,,5500,,<5
,2003-08-03 00:00:00,0.16,,5,,155,,5,,<5
,2003-08-04 00:00:00,0.24,,5,,60,,15,,<5
,2003-08-05 00:00:00,0.01,,100,,40,,40,,<5
,2003-08-06 00:00:00,0,,5,,15,,15,,5
,2003-08-07 00:00:00,0.35,,2,,14,,2,,2
,2003-08-08 00:00:00,0.89,,1300,,4600,,3700,,1120
,2003-08-09 00:00:00,0.01,,5,,15,,<5,,<5
,2003-08-10 00:00:00,0.21,,10,,<5,,<5,,<5
,2003-08-11 00:00:00,Trace,,5,,25,,350,,5
,2003-08-12 00:00:00,0.04,,5,,75,,460,,10
,2003-08-13 00:00:00,0.05,,5,,10,,<5,,80
,2003-08-14 00:00:00,0,,24,,64,,24,,78
,2003-08-15 00:00:00,0,,16,,22,,30,,18
,2003-08-16 00:00:00,Trace,,25,,50,,20,,<5
,2003-08-17 00:00:00,0.03,,20,,65,,<5,,<5
,2003-08-18 00:00:00,Trace,,10,,150,,5,,5
,2003-08-19 00:00:00,0,,10,,10,,10,,25
,2003-08-20 00:00:00,0,,5,,5,,5,,5
,2003-08-21 00:00:00,0,,57,,74,,13,,34
,2003-08-22 00:00:00,0,,8,,2,,<2,,16
,2003-08-23 00:00:00,0,,<5,,5,,15,,10
,2003-08-24 00:00:00,0,,,,,,,,
,2003-08-25 00:00:00,0,,,,,,,,
,2003-08-26 00:00:00,Trace,,,,,,,,
,2003-08-27 00:00:00,0,,,,,,,,
,2003-08-28 00:00:00,0,,23,,25,,24,,8
,2003-08-29 00:00:00,0,,6,,2,,2,,<2
