,Wollaston Beach Bacteria Counts,,,,,,,,,
,,,,,,,,,,
,Spreadsheets are updated by Wednesday of each week.,,,,,,,,,
,Displayed are Enterococcus counts.  The maximum daily limit is 104 colonies/100 mL,,,,,,,,,
,,,,,,,,,,
,"Typically, DCR declares a swimming advisory for the following day at any location exceeding 104 colonies/100mL, ",,,,,,,,,
,or if the 5-day running geometric mean for all locations combined exceeds 35 colonies/100 mL,,,,,,,,,
,,,,,,,,,,
,"Daily rainfall totals from Logan Airport, National Weather Service raingauge",,,,,,,,,
,All results are in colonies/100 mL,,,,,,,,,
,,,,,,,,,,
,Daily sampling ended August 21.  The last sample for the season was September 3.,,,,,,,,,
,,,,,,,,,,
,, Rain (in.),,Milton Street,,Channing Street,,Sachem Street,,Rice Road
,,,,,,,,,,
,2004-06-17 00:00:00,0.01,,224,,4,,35,,38
,2004-06-18 00:00:00,0.09,,35,,300,,52,,18
,2004-06-24 00:00:00,0,,6,,25,,6,,46
,2004-06-25 00:00:00,0.2,,19,,8,,8,,2
,2004-07-01 00:00:00,0.11,,2,,18,,8,,8
,2004-07-02 00:00:00,0.7,,84,,60,,2,,<2
,2004-07-05 00:00:00,0.88,,,,45,,5,,10
,2004-07-06 00:00:00,0,,55,,30,,60,,5000
,2004-07-07 00:00:00,0,,95,,55,,150,,80
,2004-07-08 00:00:00,0.06,,30,,48,,38,,6
,2004-07-09 00:00:00,Trace,,20,,84,,98,,46
,2004-07-10 00:00:00,0,,10,,<5,,<5,,25
,2004-07-11 00:00:00,0,,10,,60,,<5,,<5
,2004-07-12 00:00:00,0,,<5,,50,,15,,<5
,2004-07-13 00:00:00,0.17,,80,,5,,<5,,100
,2004-07-14 00:00:00,0.44,,860,,1960,,200,,15
,2004-07-15 00:00:00,0,,60,,78,,350,,35
,2004-07-16 00:00:00,0,,29,,<2,,8,,2
,2004-07-17 00:00:00,0,,5,,30,,25,,<5
,2004-07-18 00:00:00,Trace,,5,,<5,,<5,,15
,2004-07-19 00:00:00,0.04,,140,,600,,750,,45
,2004-07-20 00:00:00,0,,<5,,150,,15,,10
,2004-07-21 00:00:00,0,,<5,,40,,<5,,<5
,2004-07-22 00:00:00,0,,27,,19,,44,,55
,2004-07-23 00:00:00,0,,13,,8,,24,,49
,2004-07-24 00:00:00,1.2,,,,10,,20,,5
,2004-07-25 00:00:00,Trace,,150,,1000,,250,,105
,2004-07-26 00:00:00,0,,40,,<5,,<5,,5
,2004-07-27 00:00:00,0.06,,75,,<5,,15,,10
,2004-07-28 00:00:00,0.21,,300,,350,,<5,,50
,2004-07-29 00:00:00,0,,80,,168,,52,,89
,2004-07-30 00:00:00,0,,10,,10,,110,,8
,2004-07-31 00:00:00,0,,20,,10,,320,,<5
,2004-08-01 00:00:00,Trace,,10,,15,,400,,<5
,2004-08-02 00:00:00,0,,<5,,25,,30,,5
,2004-08-03 00:00:00,0,,<5,,<5,,<5,,5
,2004-08-04 00:00:00,Trace,,5,,5,,15,,<5
,2004-08-05 00:00:00,0.34,,75,,102,,87,,49
,2004-08-06 00:00:00,0,,105,,88,,125,,125
,2004-08-07 00:00:00,0,,5,,5,,10,,75
,2004-08-08 00:00:00,0,,10,,<5,,<5,,5
,2004-08-09 00:00:00,0,,10,,<5,,10,,20
,2004-08-10 00:00:00,0,,25,,<5,,35,,30
,2004-08-11 00:00:00,0,,20,,10,,20,,<5
,2004-08-12 00:00:00,0.55,,10,,2,,8,,4
,2004-08-13 00:00:00,0.8,,95,,164,,89,,35
,2004-08-14 00:00:00,0.01,,<5,,25,,<5,,25
,2004-08-15 00:00:00,1.01,,5000,,5000,,60,,60
,2004-08-16 00:00:00,0.13,,650,,420,,535,,30
,2004-08-17 00:00:00,0.03,,40,,60,,100,,10
,2004-08-18 00:00:00,0,,5,,15,,5,,<5
,2004-08-19 00:00:00,Trace,,16,,4,,4,,<2
,2004-08-20 00:00:00,0.11,,<2,,2,,2,,<2
,2004-08-21 00:00:00,1.05,,15,,60,,<5,,85
,2004-08-26 00:00:00,0,,20,,4,,20,,<2
,2004-08-27 00:00:00,0,,20,,10,,2,,2
,2004-09-02 00:00:00,0,,160,,168,,140,,600
,2004-09-03 00:00:00,0,,6,,10,,16,,8
