,2018-07-06 00:00:00,0,,<2,,2,,2
,2018-07-07 00:00:00,0,,<10,,<10,,<10
,2018-07-08 00:00:00,0,,<10,,<10,,<10
,2018-07-09 00:00:00,0,,10,,<10,,<10
,2018-07-10 00:00:00,Trace,,<10,,<10,,<10
,2018-07-11 00:00:00,0.19,,<10,,<10,,<10
,2018-07-12 00:00:00,0,,10,,<2,,7
,2018-07-13 00:00:00,0,,12,,6,,4
,2018-07-14 00:00:00,0.31,,<2,,5,,2
,2018-07-15 00:00:00,0.01,,20,,23,,40
,2018-07-16 00:00:00,0,,<10,,10,,<10
,2018-07-17 00:00:00,2.68,,20,,10,,<10
,2018-07-18 00:00:00,0.06,,226,,301,,305
,2018-07-19 00:00:00,0,,10,,<2,,6
,2018-07-20 00:00:00,0,,2,,2,,8
,2018-07-21 00:00:00,0,,10,,<10,,<10
,2018-07-22 00:00:00,0.17,,10,,<10,,<10
,2018-07-23 00:00:00,0.03,,52,,20,,<10
,2018-07-24 00:00:00,0,,<10,,<10,,20
,2018-07-25 00:00:00,0.14,,10,,<10,,<10
,2018-07-26 00:00:00,0.6,,15,,12,,21
,2018-07-27 00:00:00,0,,21,,81,,15
,2018-07-28 00:00:00,0,,31,,63,,20
,2018-07-29 00:00:00,0,,<10,,10,,<10
,2018-07-30 00:00:00,0,,479,,41,,<10
,2018-07-31 00:00:00,0,,441,,521,,<10
,2018-08-01 00:00:00,Trace,,<10,,<10,,10
,2018-08-02 00:00:00,Trace,,2,,<2,,2
,2018-08-03 00:00:00,0.06,,<2,,2,,4
,2018-08-04 00:00:00,0.64,,<10,,<10,,<10
,2018-08-05 00:00:00,0,,10,,10,,10
,2018-08-06 00:00:00,0,,<10,,<10,,<10
,2018-08-07 00:00:00,0,,10,,<10,,10
,2018-08-08 00:00:00,0.98,,10,,10,,10
,2018-08-09 00:00:00,0.06,,4,,2,,2
,2018-08-10 00:00:00,0,,30,,23,,46
,2018-08-11 00:00:00,0.39,,52,,30,,456
,2018-08-12 00:00:00,1.38,,2500,,>2600,,>2600
,2018-08-13 00:00:00,0.29,,58,,35,,54
,2018-08-14 00:00:00,0.01,,22,,10,,18
,2018-08-15 00:00:00,0,,419,,<10,,10
,2018-08-16 00:00:00,0,,2,,2,,6
,2018-08-17 00:00:00,0.2,,2,,2,,2
,2018-08-18 00:00:00,0.13,,<10,,<10,,20
,2018-08-19 00:00:00,0.01,,<10,,<10,,10
,2018-08-20 00:00:00,0,,<10,,<10,,<10
,2018-08-21 00:00:00,0,,<10,,<10,,10
,2018-08-22 00:00:00,0.5,,10,,<10,,20
,2018-08-23 00:00:00,Trace,,17,,6,,8
,2018-08-24 00:00:00,0,,5,,12,,6
,2018-08-25 00:00:00,0,,10,,20,,20
,2018-08-26 00:00:00,0,,10,,63,,10
,2018-08-27 00:00:00,0,,10,,20,,10
,2018-08-28 00:00:00,0,,10,,<10,,31
,2018-08-29 00:00:00,0,,594,,62,,<10
,2018-08-30 00:00:00,0,,5,,12,,15
,2018-08-31 00:00:00,0,,29,,<2,,<2
,2018-09-01 00:00:00,0,,<10,,<10,,<10
,2018-09-02 00:00:00,0,,<10,,<10,,10
