,"Tenean Beach, Dorchester: Bacterial Water Quality 2018",,,
,,,,
,Bacteria monitoring is conducted by the Massachusetts Dept. of Conservation and Recreation (DCR) during the swimming season.,,,
,"Bacteria samples are collected at one location along the beach, and test results are available 24 hours later.",,,
,High bacteria triggers a swimming advisory and repeated sampling until bacteria meet limits.,,,
,,,,
,"Displayed are Enterococcus bacteria counts, with high counts in red.  The maximum daily limit is 104 counts/100 mL.",,,
,,,,
,A swimming advisory is declared by the DCR for the following day if: ,,,
,      ▪  Enterococcus counts exceed 104 counts/100 mL limit;,,,
,      ▪  OR if daily rainfall exceeds 0.25 inches;,,,
,      ▪  OR if the 5-day running geometric mean exceeds 35 counts/100 mL (geometric mean of the previous 5 days' samples).,,,
,"Daily rainfall totals from Logan Airport, National Weather Service raingauge",,,
,All results are in counts/100 mL and testing is performed by DCR.,,,
,,,,
,Swimming advisories will be issued due to either high Enterococcus counts or heavy rainfall.,,,
,"Weekly sampling by DCR began May 25, 2018; daily sampling began June 5, 2018.  Sampling ended September 2, 2018.",,,
,,,,
,, Daily Rainfall (in.),,Mid-beach
,,,,
,2018-05-25 00:00:00,0,,24
,2018-05-31 00:00:00,0,,2
,2018-06-01 00:00:00,0.01,,17
,2018-06-05 00:00:00,0.34,,500
,2018-06-06 00:00:00,0,,1430
,2018-06-07 00:00:00,0,,10
,2018-06-08 00:00:00,Trace,,22
,2018-06-09 00:00:00,0,,10
,2018-06-10 00:00:00,0,,4
,2018-06-11 00:00:00,0,,4
,2018-06-12 00:00:00,0,,8
,2018-06-13 00:00:00,Trace,,6
,2018-06-14 00:00:00,0,,41
,2018-06-15 00:00:00,Trace,,25
,2018-06-16 00:00:00,0,,8
,2018-06-17 00:00:00,0,,4
,2018-06-18 00:00:00,0.13,,41
,2018-06-19 00:00:00,0.01,,86
,2018-06-20 00:00:00,0,,<10
,2018-06-21 00:00:00,0,,10
,2018-06-22 00:00:00,0,,8
,2018-06-23 00:00:00,Trace,,10
,2018-06-24 00:00:00,0.26,,20
,2018-06-25 00:00:00,0.33,,132
,2018-06-26 00:00:00,0,,20
,2018-06-27 00:00:00,0.09,,<10
,2018-06-28 00:00:00,1.16,,3
,2018-06-29 00:00:00,0,,300
,2018-06-30 00:00:00,0,,10
,2018-07-01 00:00:00,0,,10
,2018-07-02 00:00:00,0,,52
,2018-07-03 00:00:00,0.01,,27
,2018-07-04 00:00:00,0,,73
,2018-07-05 00:00:00,0,,2
,2018-07-06 00:00:00,0.35,,4
,2018-07-07 00:00:00,0,,1153
,2018-07-08 00:00:00,0,,377
,2018-07-09 00:00:00,0,,<10
,2018-07-10 00:00:00,Trace,,41
,2018-07-11 00:00:00,0.19,,450
,2018-07-12 00:00:00,0,,32
,2018-07-13 00:00:00,0,,13
,2018-07-14 00:00:00,0.31,,18
,2018-07-15 00:00:00,0.01,,3
,2018-07-16 00:00:00,0,,121
,2018-07-17 00:00:00,2.68,,<10
,2018-07-18 00:00:00,0.06,,388
,2018-07-19 00:00:00,0,,42
,2018-07-20 00:00:00,0,,8
,2018-07-21 00:00:00,0,,52
,2018-07-22 00:00:00,0.17,,31
,2018-07-23 00:00:00,0.03,,132
,2018-07-24 00:00:00,0,,788
,2018-07-25 00:00:00,0.14,,52
,2018-07-26 00:00:00,0.6,,17
,2018-07-27 00:00:00,0,,27
,2018-07-28 00:00:00,0,,109
,2018-07-29 00:00:00,0,,<10
,2018-07-30 00:00:00,0,,20
,2018-07-31 00:00:00,0,,<10
,2018-08-01 00:00:00,Trace,,<10
,2018-08-02 00:00:00,Trace,,<2
,2018-08-03 00:00:00,0.06,,4
,2018-08-04 00:00:00,0.64,,40
,2018-08-05 00:00:00,0,,183
,2018-08-06 00:00:00,0,,63
,2018-08-07 00:00:00,0,,30
,2018-08-08 00:00:00,0.98,,41
,2018-08-09 00:00:00,0.06,,485
,2018-08-10 00:00:00,0,,35
,2018-08-11 00:00:00,0.39,,173
,2018-08-12 00:00:00,1.38,,746
,2018-08-13 00:00:00,0.29,,144
,2018-08-14 00:00:00,0.01,,90
,2018-08-15 00:00:00,0,,63
,2018-08-16 00:00:00,0,,22
,2018-08-17 00:00:00,0.2,,40
,2018-08-18 00:00:00,0.13,,<10
,2018-08-19 00:00:00,0.01,,1118
,2018-08-20 00:00:00,0,,1031
,2018-08-21 00:00:00,0,,373
,2018-08-22 00:00:00,0.5,,10
,2018-08-23 00:00:00,Trace,,38
,2018-08-24 00:00:00,0,,5
,2018-08-25 00:00:00,0,,41
,2018-08-26 00:00:00,0,,20
,2018-08-27 00:00:00,0,,<10
,2018-08-28 00:00:00,0,,<10
,2018-08-29 00:00:00,0,,<10
,2018-08-30 00:00:00,0,,<2
,2018-08-31 00:00:00,0,,59
,2018-09-01 00:00:00,0,,<10
,2018-09-02 00:00:00,0,,41
