,"Malibu Beach, Dorchester: Bacterial Water Quality 2021",,,
,,,,
,Bacteria monitoring is conducted by the Massachusetts Dept. of Conservation and Recreation (DCR) during the swimming season.,,,
,"Bacteria samples are collected at one location along the beach, and test results are available 24 hours later.",,,
,High bacteria triggers a swimming advisory and repeated sampling until bacteria meet limits.,,,
,,,,
,"Displayed are Enterococcus bacteria counts, with high counts in red.  The maximum daily limit is 104 counts/100 mL.",,,
,,,,
,A swimming advisory is declared by the DCR for the following day if: ,,,
,      ▪  Enterococcus counts exceed 104 counts/100 mL limit;,,,
,      ▪  OR if daily rainfall exceeds 0.25 inches;,,,
,      ▪  OR if the 5-day running geometric mean exceeds 35 counts/100 mL (geometric mean of the previous 5 days' samples).,,,
,"Daily rainfall totals from Logan Airport, National Weather Service raingauge.",,,
,All results are in counts/100 mL and testing is performed by DCR.,,,
,,,,
,Swimming advisories will be issued due to either high Enterococcus counts or heavy rainfall.,,,
,"Weekly sampling by DCR began May 27, 2021.",,,
,,,,
,, Daily Rainfall (in.),,Bathhouse
,,,,
,2021-05-27 00:00:00,0.01,,13
,2021-06-03 00:00:00,0,,<2
,2021-06-10 00:00:00,0,,<2
,2021-06-17 00:00:00,0,,2
,2021-06-18 00:00:00,Trace,,10
,2021-06-19 00:00:00,Trace,,<10
,2021-06-20 00:00:00,0,,20
,2021-06-21 00:00:00,0,,<10
,2021-06-22 00:00:00,0.91,,74
,2021-06-23 00:00:00,0,,450
,2021-06-24 00:00:00,Trace,,22
,2021-06-25 00:00:00,0.09,,30
,2021-06-26 00:00:00,Trace,,31
,2021-06-27 00:00:00,0,,52
,2021-06-28 00:00:00,0,,52
,2021-06-29 00:00:00,Trace,,52
,2021-06-30 00:00:00,0.16,,<10
,2021-07-01 00:00:00,1.28,,17
,2021-07-02 00:00:00,1.67,,830
,2021-07-03 00:00:00,1.68,,756
,2021-07-04 00:00:00,0.31,,1301
,2021-07-05 00:00:00,Trace,,327
,2021-07-06 00:00:00,0.29,,521
,2021-07-07 00:00:00,0.03,,52
,2021-07-08 00:00:00,0.3,,81
,2021-07-09 00:00:00,2.04,,
,2021-07-10 00:00:00,0.05,,5172
,2021-07-11 00:00:00,0.03,,657
,2021-07-12 00:00:00,1.21,,776
,2021-07-13 00:00:00,0.01,,504
,2021-07-14 00:00:00,Trace,,97
,2021-07-15 00:00:00,0,,37
,2021-07-16 00:00:00,0.02,,43
,2021-07-17 00:00:00,0.17,,131
,2021-07-18 00:00:00,0.3,,959
,2021-07-19 00:00:00,Trace,,959
,2021-07-20 00:00:00,0,,213
,2021-07-21 00:00:00,Trace,,175
,2021-07-22 00:00:00,Trace,,6
,2021-07-23 00:00:00,0,,16
,2021-07-24 00:00:00,0,,63
,2021-07-25 00:00:00,0.15,,41
,2021-07-26 00:00:00,0,,1153
,2021-07-27 00:00:00,0.38,,97
,2021-07-28 00:00:00,Trace,,41
,2021-07-29 00:00:00,0.01,,20
,2021-07-30 00:00:00,0.14,,12
,2021-07-31 00:00:00,0,,<10
,2021-08-01 00:00:00,0,,10
,2021-08-02 00:00:00,0,,30
,2021-08-03 00:00:00,0,,20
,2021-08-04 00:00:00,0.58,,<10
,2021-08-05 00:00:00,1.42,,569
,2021-08-06 00:00:00,0,,12
,2021-08-07 00:00:00,0,,10
,2021-08-08 00:00:00,Trace,,10
,2021-08-09 00:00:00,1.15,,31
,2021-08-10 00:00:00,0.03,,63
,2021-08-11 00:00:00,0,,<10
,2021-08-12 00:00:00,0,,32
,2021-08-13 00:00:00,0,,17
,2021-08-14 00:00:00,0.01,,10
,2021-08-15 00:00:00,0,,20
,2021-08-16 00:00:00,0,,<10
,2021-08-17 00:00:00,0,,<10
,2021-08-18 00:00:00,Trace,,<10
,2021-08-19 00:00:00,1.14,,15
,2021-08-20 00:00:00,0.05,,130
,2021-08-21 00:00:00,0,,158
,2021-08-22 00:00:00,0.76,,
,2021-08-23 00:00:00,1.69,,
,2021-08-24 00:00:00,Trace,,1223
,2021-08-25 00:00:00,0,,72
,2021-08-26 00:00:00,0,,14
,2021-08-27 00:00:00,0,,15
,2021-08-28 00:00:00,0.07,,20
,2021-08-29 00:00:00,0.08,,10
,2021-08-30 00:00:00,0.02,,20
,2021-08-31 00:00:00,0,,<10
,2021-09-01 00:00:00,1.69,,10
,2021-09-02 00:00:00,2.54,,
,2021-09-03 00:00:00,0,,785
,2021-09-04 00:00:00,0,,119
,2021-09-05 00:00:00,0.05,,41
