,"Constitution Beach, East Boston",,,,,,,
,Bacteria Counts,,,,,,,
,,,,,,,,
,,,,,,,,
,Displayed are Enterococcus counts.  The maximum daily limit is 104 colonies/100 mL,,,,,,,
,,,,,,,,
,"Typically, two of the three sites must exceed 104 for DCR to declare a swimming advisory for the following",,,,,,,
,day or the 5-day running geometric mean for all locations combined exceeds 35 colonies/100 mL,,,,,,,
,,,,,,,,
,"Daily rainfall totals from Logan Airport, National Weather Service raingauge",,,,,,,
,All results are in colonies/100 mL,,,,,,,
,,,,,,,,
,"Sampling for the 2005 season ended September 2, 2005.",,,,,,,
,,,,,,,,
,, Rain (in.),,North Site,, Middle Site,,Recreation Ctr.
,,,,,,,,
,2005-06-16 00:00:00,0.13,,10,,8,,18
,2005-06-17 00:00:00,0.01,,2,,4,,2
,2005-06-23 00:00:00,0,,2,,2,,8
,2005-06-24 00:00:00,0,,2,,5,,5
,2005-06-30 00:00:00,0,,6,,4,,2
,2005-07-01 00:00:00,Trace,,<2,,6,,10
,2005-07-02 00:00:00,0,,<5,,<5,,5
,2005-07-03 00:00:00,0,,25,,<5,,<5
,2005-07-04 00:00:00,0,,20,,<5,,5
,2005-07-05 00:00:00,Trace,,15,,<5,,35
,2005-07-06 00:00:00,2.04,,13700,,18200,,8450
,2005-07-07 00:00:00,0,,1500,,800,,550
,2005-07-08 00:00:00,0.95,,70,,48,,71
,2005-07-09 00:00:00,0.2,,90,,80,,60
,2005-07-10 00:00:00,0,,5,,35,,30
,2005-07-11 00:00:00,0,,20,,<5,,5
,2005-07-12 00:00:00,0,,45,,15,,10
,2005-07-13 00:00:00,0,,<5,,<5,,<5
,2005-07-14 00:00:00,0,,<2,,<2,,<2
,2005-07-15 00:00:00,0,,6,,<2,,2
,2005-07-16 00:00:00,0,,10,,<5,,<5
,2005-07-17 00:00:00,0,,<5,,5,,30
,2005-07-18 00:00:00,0.03,,5,,<5,,20
,2005-07-19 00:00:00,Trace,,85,,20,,55
,2005-07-20 00:00:00,0,,5,,15,,5
,2005-07-21 00:00:00,0,,<2,,2,,24
,2005-07-22 00:00:00,0.15,,2,,<2,,8
,2005-07-23 00:00:00,0,,25,,10,,5
,2005-07-24 00:00:00,0,,1090,,70,,55
,2005-07-25 00:00:00,0,,5,,<5,,10
,2005-07-26 00:00:00,0,,5,,5,,10
,2005-07-27 00:00:00,Trace,,5,,5,,5
,2005-07-28 00:00:00,0,,2,,<2,,<2
,2005-07-29 00:00:00,0,,<2,,<2,,2
,2005-07-30 00:00:00,0,,5,,5,,5
,2005-07-31 00:00:00,Trace,,<5,,35,,<5
,2005-08-01 00:00:00,0.56,,20,,10,,10
,2005-08-02 00:00:00,0.01,,1000,,75,,545
,2005-08-03 00:00:00,Trace,,5,,5,,425
,2005-08-04 00:00:00,0,,10,,<2,,24
,2005-08-05 00:00:00,0.55,,151,,62,,57
,2005-08-06 00:00:00,0,,5,,20,,15
,2005-08-07 00:00:00,0,,5,,10,,35
,2005-08-08 00:00:00,0,,15,,85,,195
,2005-08-09 00:00:00,0.02,,25,,40,,25
,2005-08-10 00:00:00,0,,15,,35,,5
,2005-08-11 00:00:00,0.23,,24,,2,,64
,2005-08-12 00:00:00,Trace,,106,,22,,57
,2005-08-13 00:00:00,0.07,,10,,5,,15
,2005-08-14 00:00:00,0.6,,5,,10,,<5
,2005-08-15 00:00:00,0.13,,1180,,380,,1220
,2005-08-16 00:00:00,0,,135,,5,,10
,2005-08-17 00:00:00,0,,75,,55,,5
,2005-08-18 00:00:00,0,,91,,114,,65
,2005-08-19 00:00:00,0,,10,,13,,62
,2005-08-20 00:00:00,0,,600,,235,,1000
,2005-08-21 00:00:00,0.02,,160,,45,,230
,2005-08-25 00:00:00,0,,29,,6,,2
,2005-08-26 00:00:00,0,,11,,11,,106
,2005-09-01 00:00:00,0.19,,2,,2,,6
,2005-09-02 00:00:00,0,,8,,42,,22
