,"Malibu Beach, Dorchester: Bacterial Water Quality 2016",,,
,,,,
,Bacteria monitoring is conducted by the Massachusetts Dept. of Conservation and Recreation (DCR) during the swimming season.,,,
,"Bacteria samples are collected at one location along the beach, and test results are available 24 hours later.",,,
,High bacteria triggers a swimming advisory and repeated sampling until bacteria meet limits.,,,
,,,,
,"Displayed are Enterococcus bacteria counts, with high counts in red.  The maximum daily limit is 104 counts/100 mL.",,,
,,,,
,A swimming advisory is declared by the DCR for the following day if: ,,,
,      ▪  Enterococcus counts exceed 104 counts/100 mL limit;,,,
,      ▪  OR if daily rainfall exceeds 0.25 inches;,,,
,      ▪  OR if the 5-day running geometric mean exceeds 35 counts/100 mL (geometric mean of the previous 5 days' samples).,,,
,"Daily rainfall totals from Logan Airport, National Weather Service raingauge",,,
,All results are in counts/100 mL and testing is performed by DCR.,,,
,,,,
,Swimming advisories will be issued due to either high Enterococcus counts or heavy rainfall.,,,
,"Weekly sampling by DCR began May 26, 2016.  Daily sampling began June 13, 2016 and ended September 4, 2016.",,,
,,,,
,, Daily Rainfall (in.),,Bathhouse
,,,,
,2016-05-26 00:00:00,0,,<2
,2016-06-02 00:00:00,0,,22
,2016-06-09 00:00:00,0,,4
,2016-06-10 00:00:00,0,,18
,2016-06-11 00:00:00,0.02,,<2
,2016-06-12 00:00:00,0,,8
,2016-06-13 00:00:00,0,,10
,2016-06-14 00:00:00,0,,<10
,2016-06-15 00:00:00,0,,<10
,2016-06-16 00:00:00,0,,2
,2016-06-17 00:00:00,0.12,,2
,2016-06-18 00:00:00,0,,84
,2016-06-19 00:00:00,0,,<10
,2016-06-20 00:00:00,0,,<10
,2016-06-21 00:00:00,0.02,,<10
,2016-06-22 00:00:00,Trace,,4
,2016-06-23 00:00:00,0,,8
,2016-06-24 00:00:00,0,,86
,2016-06-25 00:00:00,0,,<10
,2016-06-26 00:00:00,0,,<10
,2016-06-27 00:00:00,0,,<10
,2016-06-28 00:00:00,0.08,,<10
,2016-06-29 00:00:00,0.03,,<10
,2016-06-30 00:00:00,0,,27
,2016-07-01 00:00:00,0.2,,<10
,2016-07-02 00:00:00,0,,<10
,2016-07-03 00:00:00,0,,31
,2016-07-04 00:00:00,0,,<10
,2016-07-05 00:00:00,0.23,,19
,2016-07-06 00:00:00,0,,<2
,2016-07-07 00:00:00,0,,4
,2016-07-08 00:00:00,0.02,,4
,2016-07-09 00:00:00,0.11,,10
,2016-07-10 00:00:00,0.09,,41
,2016-07-11 00:00:00,Trace,,<10
,2016-07-12 00:00:00,0,,<10
,2016-07-13 00:00:00,0,,<10
,2016-07-14 00:00:00,Trace,,2
,2016-07-15 00:00:00,0,,<2
,2016-07-16 00:00:00,0,,52
,2016-07-17 00:00:00,0,,<10
,2016-07-18 00:00:00,0.01,,10
,2016-07-19 00:00:00,0,,10
,2016-07-20 00:00:00,0,,<10
,2016-07-21 00:00:00,0,,40
,2016-07-22 00:00:00,0,,15
,2016-07-23 00:00:00,Trace,,109
,2016-07-24 00:00:00,0,,10
,2016-07-25 00:00:00,0,,52
,2016-07-26 00:00:00,0,,<10
,2016-07-27 00:00:00,0,,10
,2016-07-28 00:00:00,0,,15
,2016-07-29 00:00:00,0.06,,2
,2016-07-30 00:00:00,0,,10
,2016-07-31 00:00:00,0.15,,<10
,2016-08-01 00:00:00,Trace,,10
,2016-08-02 00:00:00,0.04,,10
,2016-08-03 00:00:00,0,,8
,2016-08-04 00:00:00,0,,17
,2016-08-05 00:00:00,0,,2
,2016-08-06 00:00:00,0.02,,20
,2016-08-07 00:00:00,0,,<10
,2016-08-08 00:00:00,0,,<10
,2016-08-09 00:00:00,0,,10
,2016-08-10 00:00:00,0.23,,<10
,2016-08-11 00:00:00,0,,20
,2016-08-12 00:00:00,0.01,,12
,2016-08-13 00:00:00,0.34,,20
,2016-08-14 00:00:00,0.18,,199
,2016-08-15 00:00:00,0,,<10
,2016-08-16 00:00:00,Trace,,<10
,2016-08-17 00:00:00,0,,41
,2016-08-18 00:00:00,Trace,,17
,2016-08-19 00:00:00,0,,13
,2016-08-20 00:00:00,0,,2
,2016-08-21 00:00:00,0.01,,2
,2016-08-22 00:00:00,0.89,,583
,2016-08-23 00:00:00,0,,20
,2016-08-24 00:00:00,0,,30
,2016-08-25 00:00:00,0,,2
,2016-08-26 00:00:00,0,,6
,2016-08-27 00:00:00,0,,10
,2016-08-28 00:00:00,0,,10
,2016-08-29 00:00:00,0,,10
,2016-08-30 00:00:00,0,,30
,2016-08-31 00:00:00,Trace,,10
,2016-09-01 00:00:00,0.02,,11
,2016-09-02 00:00:00,0,,14
,2016-09-03 00:00:00,0,,<10
,2016-09-04 00:00:00,0,,<10
