,"M Street Beach, South Boston",,,
,Bacteria Counts,,,
,,,,
,Spreadsheets are updated by Wednesday of each week.,,,
,Displayed are Enterococcus counts.  The maximum daily limit is 104 colonies/100 mL,,,
,,,,
,A swimming advisory is declared by DCR for the following day if counts exceed 104 ,,,
,colonies/100 mL or if the 5-day running geometric mean exceeds 35 colonies/100 mL,,,
,,,,
,"Daily rainfall totals from Logan Airport, National Weather Service raingauge",,,
,All results are in colonies/100 mL,,,
,,,,
,"Sampling for the 2005 season ended September 2, 2005.",,,
,,,,
,, Rain (in.),,M Street
,,,,
,2005-06-16 00:00:00,0.13,,8
,2005-06-17 00:00:00,0.01,,4
,2005-06-23 00:00:00,0,,<2
,2005-06-24 00:00:00,0,,2
,2005-06-30 00:00:00,0,,<2
,2005-07-01 00:00:00,Trace,,62
,2005-07-02 00:00:00,0,,45
,2005-07-03 00:00:00,0,,<5
,2005-07-04 00:00:00,0,,10
,2005-07-05 00:00:00,Trace,,<5
,2005-07-06 00:00:00,2.04,,440
,2005-07-07 00:00:00,0,,250
,2005-07-08 00:00:00,0.95,,33
,2005-07-09 00:00:00,0.2,,40
,2005-07-10 00:00:00,0,,5
,2005-07-11 00:00:00,0,,<5
,2005-07-12 00:00:00,0,,5
,2005-07-13 00:00:00,0,,25
,2005-07-14 00:00:00,0,,4
,2005-07-15 00:00:00,0,,<2
,2005-07-16 00:00:00,0,,50
,2005-07-17 00:00:00,0,,615
,2005-07-18 00:00:00,0.03,,10
,2005-07-19 00:00:00,Trace,,5
,2005-07-20 00:00:00,0,,<5
,2005-07-21 00:00:00,0,,5
,2005-07-22 00:00:00,0.15,,2
,2005-07-23 00:00:00,0,,5
,2005-07-24 00:00:00,0,,<5
,2005-07-25 00:00:00,0,,105
,2005-07-26 00:00:00,0,,5
,2005-07-27 00:00:00,Trace,,5
,2005-07-28 00:00:00,0,,2
,2005-07-29 00:00:00,0,,<2
,2005-07-30 00:00:00,0,,5
,2005-07-31 00:00:00,Trace,,<5
,2005-08-01 00:00:00,0.56,,<5
,2005-08-02 00:00:00,0.01,,70
,2005-08-03 00:00:00,Trace,,5
,2005-08-04 00:00:00,0,,4
,2005-08-05 00:00:00,0.55,,16
,2005-08-06 00:00:00,0,,40
,2005-08-07 00:00:00,0,,80
,2005-08-08 00:00:00,0,,25
,2005-08-09 00:00:00,0.02,,No sample due to tide
,2005-08-10 00:00:00,0,,40
,2005-08-11 00:00:00,0.23,,<2
,2005-08-12 00:00:00,Trace,,6
,2005-08-13 00:00:00,0.07,,1000
,2005-08-14 00:00:00,0.6,,<5
,2005-08-15 00:00:00,0.13,,<10
,2005-08-16 00:00:00,0,,25
,2005-08-17 00:00:00,0,,5
,2005-08-18 00:00:00,0,,8
,2005-08-19 00:00:00,0,,8
,2005-08-20 00:00:00,0,,5
,2005-08-21 00:00:00,0.02,,150
,2005-08-25 00:00:00,0,,<2
,2005-08-26 00:00:00,0,,6
,2005-09-01 00:00:00,0.19,,<2
,2005-09-02 00:00:00,0,,2
