,"Constitution Beach, East Boston: Bacterial Water Quality 2021",,,,,,,
,,,,,,,,
,Bacteria monitoring is conducted by the Massachusetts Dept. of Conservation and Recreation (DCR) during the swimming season.,,,,,,,
,"Bacteria samples are collected at several locations along the beach, and test results are available 24 hours later.",,,,,,,
,High bacteria triggers a swimming advisory and repeated sampling until bacteria meet limits.,,,,,,,
,"Displayed are Enterococcus bacteria counts, with high counts in red.  The maximum daily limit is 104 counts/100 mL.",,,,,,,
,,,,,,,,
,A swimming advisory is declared by the DCR for the following day if: ,,,,,,,
,      ▪  counts exceed 104 counts/100 mL limit at two or more locations;,,,,,,,
,      ▪  OR if daily rainfall exceeds 1 inch;,,,,,,,
,      ▪  OR if the 5-day running geometric mean exceeds 35 counts/100 mL (geometric mean of the previous 5 days' samples).,,,,,,,
,"Daily rainfall totals from Logan Airport, National Weather Service raingauge.",,,,,,,
,All results are in counts/100 mL and testing is performed by DCR.,,,,,,,
,,,,,,,,
,Swimming advisories will be issued due to either high Enterococcus counts or heavy rainfall.,,,,,,,
,"Weekly sampling by DCR began May 27, 2021.",,,,,,,
,,,,,,,,
,, Daily Rainfall (in.),,North Site,,Middle Site,,Recreation Ctr.
,,,,,,,,
,2021-05-27 00:00:00,0.01,,2,,2,,14
,2021-06-01 00:00:00,0,,5,,8,,3
,2021-06-03 00:00:00,0,,10,,2,,2
,2021-06-10 00:00:00,0,,<2,,3,,4
,2021-06-17 00:00:00,0,,<2,,<2,,2
,2021-06-18 00:00:00,Trace,,3,,<2,,4
,2021-06-19 00:00:00,Trace,,<10,,<10,,<10
,2021-06-20 00:00:00,0,,10,,<10,,<10
,2021-06-21 00:00:00,0,,<10,,<10,,<10
,2021-06-22 00:00:00,0.91,,10,,<10,,<10
,2021-06-23 00:00:00,0,,20,,10,,10
,2021-06-24 00:00:00,Trace,,2,,<2,,<2
,2021-06-25 00:00:00,0.09,,2,,2,,2
,2021-06-26 00:00:00,Trace,,41,,<10,,10
,2021-06-27 00:00:00,0,,<10,,10,,<10
,2021-06-28 00:00:00,0,,<10,,<10,,<10
,2021-06-29 00:00:00,Trace,,<10,,<10,,<10
,2021-06-30 00:00:00,0.16,,<10,,<10,,<10
,2021-07-01 00:00:00,1.28,,<2,,13,,4
,2021-07-02 00:00:00,1.67,,762,,1800,,1270
,2021-07-03 00:00:00,1.68,,52,,85,,86
,2021-07-04 00:00:00,0.31,,97,,98,,142
,2021-07-05 00:00:00,Trace,,<10,,20,,<10
,2021-07-06 00:00:00,0.29,,<10,,<10,,<10
,2021-07-07 00:00:00,0.03,,<10,,<10,,<10
,2021-07-08 00:00:00,0.3,,44,,132,,369
,2021-07-09 00:00:00,2.04,,,,,,
,2021-07-10 00:00:00,0.05,,110,,145,,74
,2021-07-11 00:00:00,0.03,,10,,<10,,10
,2021-07-12 00:00:00,1.21,,169,,327,,816
,2021-07-13 00:00:00,0.01,,<10,,10,,20
,2021-07-14 00:00:00,Trace,,30,,10,,20
,2021-07-15 00:00:00,0,,7,,22,,<2
,2021-07-16 00:00:00,0.02,,<2,,2,,10
,2021-07-17 00:00:00,0.17,,<10,,10,,10
,2021-07-18 00:00:00,0.3,,<10,,10,,10
,2021-07-19 00:00:00,Trace,,<10,,10,,10
,2021-07-20 00:00:00,0,,10,,20,,<10
,2021-07-21 00:00:00,Trace,,10,,<10,,10
,2021-07-22 00:00:00,Trace,,5,,2,,2
,2021-07-23 00:00:00,0,,25,,12,,8
,2021-07-24 00:00:00,0,,20,,<10,,<10
,2021-07-25 00:00:00,0.15,,<10,,<10,,<10
,2021-07-26 00:00:00,0,,1112,,573,,<10
,2021-07-27 00:00:00,0.38,,364,,73,,<10
,2021-07-28 00:00:00,Trace,,41,,41,,41
,2021-07-29 00:00:00,0.01,,10,,7,,2
,2021-07-30 00:00:00,0.14,,331,,2,,<2
,2021-07-31 00:00:00,0,,<10,,<10,,<10
,2021-08-01 00:00:00,0,,148,,<10,,<10
,2021-08-02 00:00:00,0,,<10,,<10,,<10
,2021-08-03 00:00:00,0,,<10,,<10,,<10
,2021-08-04 00:00:00,0.58,,<10,,<10,,<10
,2021-08-05 00:00:00,1.42,,40,,49,,105
,2021-08-06 00:00:00,0,,4,,2,,<2
,2021-08-07 00:00:00,0,,<10,,<10,,<10
,2021-08-08 00:00:00,Trace,,10,,<10,,<10
,2021-08-09 00:00:00,1.15,,<10,,<10,,10
,2021-08-10 00:00:00,0.03,,63,,20,,<10
,2021-08-11 00:00:00,0,,<10,,<10,,<10
,2021-08-12 00:00:00,0,,4,,7,,8
,2021-08-13 00:00:00,0,,54,,53,,76
,2021-08-14 00:00:00,0.01,,<10,,<10,,<10
,2021-08-15 00:00:00,0,,<10,,<10,,<10
,2021-08-16 00:00:00,0,,10,,10,,<10
,2021-08-17 00:00:00,0,,10,,<10,,10
,2021-08-18 00:00:00,Trace,,<10,,10,,10
,2021-08-19 00:00:00,1.14,,25,,32,,100
,2021-08-20 00:00:00,0.05,,102,,308,,285
,2021-08-21 00:00:00,0,,74,,<10,,97
,2021-08-22 00:00:00,0.76,,,,,,
,2021-08-23 00:00:00,1.69,,,,,,
,2021-08-24 00:00:00,Trace,,218,,121,,235
,2021-08-25 00:00:00,0,,10,,20,,10
,2021-08-26 00:00:00,0,,35,,86,,6
,2021-08-27 00:00:00,0,,4,,4,,4
,2021-08-28 00:00:00,0.07,,10,,<10,,<10
,2021-08-29 00:00:00,0.08,,<10,,52,,<10
,2021-08-30 00:00:00,0.02,,<10,,10,,<10
,2021-08-31 00:00:00,0,,<10,,<10,,10
,2021-09-01 00:00:00,1.69,,20,,20,,63
,2021-09-02 00:00:00,2.54,,,,,,
,2021-09-03 00:00:00,0,,89,,100,,89
,2021-09-04 00:00:00,0,,8,,14,,7
,2021-09-05 00:00:00,0.05,,18,,16,,13
