,2015-06-26 00:00:00,Trace,,15,,20,,13,,10
,2015-06-27 00:00:00,0.2,,<10,,41,,<10,,<10
,2015-06-28 00:00:00,1.43,,4106,,5172,,20,,41
,2015-06-29 00:00:00,0,,323,,169,,97,,20
,2015-06-30 00:00:00,0,,52,,10,,122,,<10
,2015-07-01 00:00:00,0.54,,10,,171,,443,,20
,2015-07-02 00:00:00,0,,154,,30,,6,,8
,2015-07-03 00:00:00,0,,20,,23,,2,,2
,2015-07-05 00:00:00,0,,8,,4,,11,,2
,2015-07-06 00:00:00,0,,<10,,<10,,<10,,<10
,2015-07-07 00:00:00,0.02,,<10,,20,,31,,2987
,2015-07-08 00:00:00,Trace,,<10,,20,,10,,20
,2015-07-09 00:00:00,0.15,,94,,86,,62,,17
,2015-07-10 00:00:00,1.12,,623,,654,,408,,392
,2015-07-11 00:00:00,0,,10,,10,,10,,20
,2015-07-12 00:00:00,0,,10,,10,,20,,20
,2015-07-13 00:00:00,0,,<10,,52,,<10,,20
,2015-07-14 00:00:00,0.03,,10,,<10,,63,,20
,2015-07-15 00:00:00,Trace,,<10,,31,,<10,,10
,2015-07-16 00:00:00,0,,105,,57,,102,,18
,2015-07-17 00:00:00,Trace,,2,,13,,<2,,<2
,2015-07-18 00:00:00,0.14,,1211,,448,,78,,<10
,2015-07-19 00:00:00,Trace,,31,,31,,41,,10
,2015-07-20 00:00:00,Trace,,63,,10,,41,,31
,2015-07-21 00:00:00,Trace,,185,,<10,,181,,20
,2015-07-22 00:00:00,0,,629,,437,,404,,11200
,2015-07-23 00:00:00,0,,<2,,2,,4,,17
,2015-07-24 00:00:00,0.01,,5,,8,,6,,32
,2015-07-25 00:00:00,0,,158,,187,,10,,20
,2015-07-26 00:00:00,Trace,,41,,52,,10,,41
,2015-07-27 00:00:00,0.06,,120,,109,,63,,74
,2015-07-28 00:00:00,0,,63,,203,,10,,10
,2015-07-29 00:00:00,0,,110,,85,,31,,10
,2015-07-30 00:00:00,0.02,,29,,22,,2,,5
,2015-07-31 00:00:00,0,,10,,17,,27,,25
,2015-08-01 00:00:00,Trace,,<2,,<2,,4,,8
,2015-08-02 00:00:00,0,,6,,2,,6,,27
,2015-08-03 00:00:00,0,,2,,12,,5,,2
,2015-08-04 00:00:00,0.49,,10,,51,,159,,41
,2015-08-05 00:00:00,0,,132,,134,,2760,,2360
,2015-08-06 00:00:00,0,,10,,2,,10,,18
,2015-08-07 00:00:00,0,,6,,13,,2,,10
,2015-08-08 00:00:00,0,,74,,74,,84,,74
,2015-08-09 00:00:00,0,,20,,20,,106,,51
,2015-08-10 00:00:00,0,,197,,52,,86,,31
,2015-08-11 00:00:00,0.83,,41,,41,,74,,63
,2015-08-12 00:00:00,0,,31,,63,,41,,52
,2015-08-13 00:00:00,0,,30,,21,,15,,4
,2015-08-14 00:00:00,0,,<2,,6,,2,,<2
,2015-08-15 00:00:00,0.08,,<10,,10,,<10,,10
,2015-08-16 00:00:00,0,,41,,<10,,31,,30
,2015-08-17 00:00:00,0,,20,,30,,10,,30
,2015-08-18 00:00:00,0.14,,<10,,20,,31,,20
,2015-08-19 00:00:00,0,,10,,52,,20,,30
,2015-08-20 00:00:00,0,,4,,11,,4,,4
,2015-08-21 00:00:00,0.63,,29,,27,,18,,10
,2015-08-22 00:00:00,Trace,,288,,213,,278,,259
,2015-08-23 00:00:00,0.02,,121,,132,,134,,85
,2015-08-24 00:00:00,Trace,,776,,538,,168,,228
,2015-08-25 00:00:00,0,,10,,10,,85,,<10
,2015-08-26 00:00:00,Trace,,158,,20,,30,,20
,2015-08-27 00:00:00,0,,16,,21,,59,,8
,2015-08-28 00:00:00,0,,<2,,5,,2,,<2
,2015-08-29 00:00:00,0,,20,,41,,20,,134
,2015-08-30 00:00:00,0,,<10,,20,,10,,30
,2015-08-31 00:00:00,0,,113,,<2,,12,,14
,2015-09-01 00:00:00,0,,2,,8,,4,,2
,2015-09-02 00:00:00,0,,<2,,<2,,6,,4
,2015-09-03 00:00:00,0.01,,4,,20,,15,,13
,2015-09-04 00:00:00,Trace,,42,,57,,16,,22
,2015-09-05 00:00:00,0,,10,,31,,<10,,40
,2015-09-06 00:00:00,0,,<10,,10,,<10,,52
