,"Wollaston Beach, Quincy: Bacterial Water Quality 2019",,,,,,,,,
,,,,,,,,,,
,Bacteria monitoring is conducted by the Massachusetts Dept. of Conservation and Recreation (DCR) during the swimming season.,,,,,,,,,
,"Bacteria samples are collected at several locations along the beach, and  the test results are available 24 hours later.",,,,,,,,,
,High bacteria triggers a swimming advisory and repeated sampling until bacteria meet limits.,,,,,,,,,
,,,,,,,,,,
,"Displayed are Enterococcus bacteria counts, with high counts in red.  The maximum daily limit is 104 counts/100 mL.",,,,,,,,,
,,,,,,,,,,
,A swimming advisory is declared by the DCR for the following day if: ,,,,,,,,,
,"      ▪  counts fail to meet 104 counts/100 mL limit at either Sachem and Channing, then these two locations are posted with an advisory;",,,,,,,,,
,"      ▪  OR counts fail to meet 104 counts/100 mL limit at Milton Street or Rice Road, then individual location is posted with an advisory;",,,,,,,,,
,"      ▪  OR if daily rainfall exceeds 0.5 inches for Milton or Rice Road, or 0.25 inches for Sachem or Channing locations;",,,,,,,,,
,      ▪  OR if the 5-day running geometric mean exceeds 35 counts/100 mL (geometric mean of the previous 5 days' samples).,,,,,,,,,
,"Daily rainfall totals from Logan Airport, National Weather Service raingauge.",,,,,,,,,
,All results are in counts/100 mL and testing is performed by DCR.,,,,,,,,,
,Spreadsheets are updated weekly if not sooner.,,,,,,,,,
,,,,,,,,,,
,Swimming advisories will be issued due to either high Enterococcus counts or heavy rainfall.,,,,,,,,,
,"Weekly sampling by DCR began May 23, 2019; daily sampling began June 13, 2019. ",,,,,,,,,
,,,,,,,,,,
,, Daily Rainfall (in.),,Milton Street,,Channing Street,,Sachem Street,,Rice Road
,,,,,,,,,,
,2019-05-23 00:00:00,0.12,,3,,7,,8,,<2
,2019-05-24 00:00:00,0,,4,,2,,2,,<2
,2019-05-30 00:00:00,0.23,,17,,19,,4,,2
,2019-05-31 00:00:00,0.07,,46,,20,,32,,68
,2019-06-06 00:00:00,0.01,,<2,,4,,<2,,2
,2019-06-07 00:00:00,0,,8,,5,,25,,22
,2019-06-13 00:00:00,0.63,,28,,7,,<2,,4
,2019-06-14 00:00:00,0,,18,,17,,17,,30
,2019-06-15 00:00:00,0,,<10,,20,,10,,10
,2019-06-16 00:00:00,0.11,,41,,<10,,<10,,<10
,2019-06-17 00:00:00,0,,<10,,<10,,<10,,10
,2019-06-18 00:00:00,0.1,,<10,,<10,,<10,,<10
,2019-06-19 00:00:00,0,,20,,10,,8,,4
,2019-06-20 00:00:00,0.37,,6,,8,,14,,4
,2019-06-21 00:00:00,1.19,,>2600,,>2600,,>2600,,>2600
,2019-06-22 00:00:00,Trace,,20,,<10,,41,,20
,2019-06-23 00:00:00,0,,<10,,110,,73,,41
,2019-06-24 00:00:00,0,,41,,41,,110,,<10
,2019-06-25 00:00:00,0.13,,10,,<10,,20,,<10
,2019-06-26 00:00:00,0,,10,,20,,<10,,<10
,2019-06-27 00:00:00,0,,10,,20,,5,,10
,2019-06-28 00:00:00,0,,21,,37,,7,,12
,2019-06-29 00:00:00,1.65,,529,,41,,504,,20
,2019-06-30 00:00:00,0.16,,122,,119,,228,,171
,2019-07-01 00:00:00,0,,41,,98,,364,,63
,2019-07-02 00:00:00,0,,19,,18,,27,,37
,2019-07-03 00:00:00,0,,3,,63,,13,,2
,2019-07-04 00:00:00,0,,94,,52,,92,,67
,2019-07-05 00:00:00,0,,18,,8,,20,,<2
,2019-07-06 00:00:00,1.37,,<10,,<10,,<10,,<10
,2019-07-07 00:00:00,0,,6131,,9804,,295,,402
,2019-07-08 00:00:00,0,,20,,158,,62,,145
,2019-07-09 00:00:00,0,,41,,<10,,<10,,<10
,2019-07-10 00:00:00,0,,189,,345,,<10,,<10
,2019-07-11 00:00:00,0.02,,10,,13,,<2,,2
,2019-07-12 00:00:00,0.81,,81,,492,,708,,119
,2019-07-13 00:00:00,0,,20,,10,,<10,,31
,2019-07-14 00:00:00,0,,10,,20,,<10,,10
,2019-07-15 00:00:00,0,,10,,<10,,31,,31
,2019-07-16 00:00:00,0,,10,,<10,,20,,10
,2019-07-17 00:00:00,0.43,,<10,,<10,,10,,<10
,2019-07-18 00:00:00,0.04,,1230,,438,,400,,117
,2019-07-19 00:00:00,0,,12,,25,,<2,,<2
,2019-07-20 00:00:00,0,,<10,,<10,,10,,<10
,2019-07-21 00:00:00,0,,10,,20,,10,,<10
,2019-07-22 00:00:00,0.85,,121,,<10,,<10,,<10
,2019-07-23 00:00:00,1.03,,9804,,3448,,426,,161
,2019-07-24 00:00:00,Trace,,20,,122,,10,,20
,2019-07-25 00:00:00,0,,8,,7,,12,,2
,2019-07-26 00:00:00,0,,2,,3,,<2,,<2
,2019-07-27 00:00:00,0,,<10,,20,,<10,,<10
,2019-07-28 00:00:00,0,,<10,,<10,,<10,,<10
,2019-07-29 00:00:00,0.01,,<10,,<10,,<10,,<10
,2019-07-30 00:00:00,0,,20,,10,,20,,85
,2019-07-31 00:00:00,1.25,,<10,,<10,,<10,,10
,2019-08-01 00:00:00,0,,8,,32,,56,,3
,2019-08-02 00:00:00,0,,37,,8,,6,,2
,2019-08-03 00:00:00,Trace,,8,,<2,,3,,46
,2019-08-04 00:00:00,0,,<10,,10,,10,,1515
,2019-08-05 00:00:00,0,,10,,63,,98,,31
,2019-08-06 00:00:00,0,,10,,<10,,41,,<10
,2019-08-07 00:00:00,1.9,,10,,10,,20,,10
,2019-08-08 00:00:00,0.38,,5,,5,,29,,2
,2019-08-09 00:00:00,0,,18,,14,,4,,2
,2019-08-10 00:00:00,Trace,,<10,,10,,<10,,<10
,2019-08-11 00:00:00,0,,<10,,<10,,20,,<10
,2019-08-12 00:00:00,0,,30,,<10,,<10,,10
,2019-08-13 00:00:00,Trace,,109,,<10,,10,,20
,2019-08-14 00:00:00,Trace,,1180,,135,,41,,<10
,2019-08-15 00:00:00,0,,129,,10,,13,,8
,2019-08-16 00:00:00,0,,24,,2,,12,,4
,2019-08-17 00:00:00,Trace,,<10,,20,,<10,,<10
,2019-08-18 00:00:00,0.16,,31,,122,,20,,<10
,2019-08-19 00:00:00,0.01,,10,,<10,,20,,10
