,2020-07-29 00:00:00,0,,10,,<10,,<10
,2020-07-30 00:00:00,0,,7,,2,,2
,2020-07-31 00:00:00,0,,2,,2,,<2
,2020-08-01 00:00:00,0,,10,,<10 ,,<10 
,2020-08-02 00:00:00,0.07,,<10 ,,<10 ,,<10 
,2020-08-03 00:00:00,0,,<10 ,,<10 ,,<10
,2020-08-04 00:00:00,0.17,,<10 ,,10,,<10 
,2020-08-05 00:00:00,0,,110,,<10 ,,<10
,2020-08-06 00:00:00,0,,17,,4,,6
,2020-08-07 00:00:00,0,,53,,59,,2
,2020-08-08 00:00:00,0, ,10,,<10,,<10
,2020-08-09 00:00:00,0,,20,,<10,,<10
,2020-08-10 00:00:00,0,,<10,,<10,,<10
,2020-08-11 00:00:00,0,,<10,,<10,,<10
,2020-08-12 00:00:00,0,,<10,,20,,<10
,2020-08-13 00:00:00,0,,15,,20,,2
,2020-08-14 00:00:00,0,,5,,13,,6
,2020-08-15 00:00:00,Trace,,<10,,<10,,20
,2020-08-16 00:00:00,0.16,,41,,<10,,20
,2020-08-17 00:00:00,0.08,,<10,,<10,,<10
,2020-08-18 00:00:00,0.16,,<10,,<10,,<10
,2020-08-19 00:00:00,0.06,,20,,<10,,<10
,2020-08-20 00:00:00,0,,12,,12,,<2
,2020-08-21 00:00:00,0,,<2,,<2,,<2
,2020-08-22 00:00:00,Trace,,<10,,<10,,20
,2020-08-23 00:00:00,1.33,,10,,20,,10
,2020-08-24 00:00:00,0,,3250,,1610,,171
,2020-08-25 00:00:00,0,,<10,,31,,20
,2020-08-26 00:00:00,0,,10,,<10,,10
,2020-08-27 00:00:00,0,,2,,6,,6
,2020-08-28 00:00:00,0,,6,,<2,,2
,2020-08-29 00:00:00,0.07,,20,,10,,74
,2020-08-30 00:00:00,0,,<10,,<10,,10
,2020-08-31 00:00:00,0,,52,,<10,,10
