,"Constitution Beach, East Boston",,,,,,,
,Bacteria Counts,,,,,,,
,,,,,,,,
,,,,,,,,
,Displayed are Enterococcus counts.  The maximum daily limit is 104 colonies/100 mL,,,,,,,
,,,,,,,,
,"Typically, two of the three sites must exceed 104 for MDC to declare a swimming advisory for the following",,,,,,,
,day or the 5-day running geometric mean for all locations combined exceeds 35 colonies/100 mL,,,,,,,
,,,,,,,,
,"Daily rainfall totals from Logan Airport, National Weather Service raingauge",,,,,,,
,All results are in colonies/100 mL,,,,,,,
, ,,,,,,,
,, Rain (in.),,North Site,, Middle Site,,Recreation Ctr.
,,,,,,,,
,2003-06-20 00:00:00,0,,72,,42,,52
,2003-06-24 00:00:00,0,,98,,48,,120
,2003-06-26 00:00:00,0,,36,,18,,34
,2003-06-27 00:00:00,Trace,,10,,6,,10
,2003-07-01 00:00:00,0,,2,,22,,12
,2003-07-02 00:00:00,0,,22,,32,,10
,2003-07-03 00:00:00,0,,,,,,
,2003-07-04 00:00:00,0,,,,,,
,2003-07-05 00:00:00,0,,,,,,
,2003-07-06 00:00:00,0,,,,,,
,2003-07-07 00:00:00,0,,5,,<5,,<5
,2003-07-08 00:00:00,0,,<5,,<5,,5
,2003-07-09 00:00:00,0.1,,<5,,15,,5
,2003-07-10 00:00:00,0,,2,,6,,26
,2003-07-11 00:00:00,0.21,,28,,8,,46
,2003-07-12 00:00:00,Trace,,<5,,<5,,10
,2003-07-13 00:00:00,0,,10,,15,,10
,2003-07-14 00:00:00,0,,10,,<5,,5
,2003-07-15 00:00:00,0,,<5,,5,,<5
,2003-07-16 00:00:00,0.02,,10,,<5,,20
,2003-07-17 00:00:00,0,,6,,<2,,12
,2003-07-18 00:00:00,0.17,,2,,8,,18
,2003-07-19 00:00:00,0.43,,<5,,<5,,<5
,2003-07-20 00:00:00,0,,10,,5,,<5
,2003-07-21 00:00:00,0,,15,,<5,,<5
,2003-07-22 00:00:00,0.32,,<5,,10,,125
,2003-07-23 00:00:00,0.63,,80,,540,,40
,2003-07-24 00:00:00,0.23,,182,,110,,118
,2003-07-25 00:00:00,0,,26,,12,,16
,2003-07-26 00:00:00,0,,<5,,5,,5
,2003-07-27 00:00:00,Trace,,<5,,10,,<5
,2003-07-28 00:00:00,0,,<5,,<5,,<5
,2003-07-29 00:00:00,0,,15,,<5,,20
,2003-07-30 00:00:00,0,,<5,,<5,,<5
,2003-07-31 00:00:00,0,,2,,16,,22
,2003-08-01 00:00:00,0.85,,4,,<2,,2
,2003-08-02 00:00:00,0.05,,<5,,<5,,<5
,2003-08-03 00:00:00,0.16,,<5,,<5,,<5
,2003-08-04 00:00:00,0.24,,80,,70,,35
,2003-08-05 00:00:00,0.01,,25,,30,,25
,2003-08-06 00:00:00,0,,<5,,5,,<5
,2003-08-07 00:00:00,0.35,,24,,8,,18
,2003-08-08 00:00:00,0.89,,170,,650,,1100
,2003-08-09 00:00:00,0.01,,5,,<5,,5
,2003-08-10 00:00:00,0.21,,<5,,30,,5
,2003-08-11 00:00:00,Trace,,10,,5,,5
,2003-08-12 00:00:00,0.04,,650,,15,,10
,2003-08-13 00:00:00,0.05,,15,,5,,<5
,2003-08-14 00:00:00,0,,234,,90,,24
,2003-08-15 00:00:00,0,,46,,8,,86
,2003-08-16 00:00:00,Trace,,<5,,<5,,<5
,2003-08-17 00:00:00,0.03,,<5,,10,,5
,2003-08-18 00:00:00,Trace,,5,,5,,<5
,2003-08-19 00:00:00,0,,10,,<5,,10
,2003-08-20 00:00:00,0,,10,,85,,5
,2003-08-21 00:00:00,0,,8,,7,,3
,2003-08-22 00:00:00,0,,18,,56,,51
,2003-08-23 00:00:00,0,,5,,<5,,5
,2003-08-24 00:00:00,0,,,,,,
,2003-08-25 00:00:00,0,,,,,,
,2003-08-26 00:00:00,Trace,,,,,,
,2003-08-27 00:00:00,0,,,,,,
,2003-08-28 00:00:00,0,,18,,10,,15
,2003-08-29 00:00:00,0,,72,,12,,36
